,accommodates,bathrooms,bedrooms,beds,city,latitude,longitude,metropolitan,property_type,zipcode_clean,id,listing_id,price
646801,2.0,1.0,1.0,1.0,brooklyn,40.71991188312838,-73.95017671401907,NYC,Apartment,11211,1304410,1304410,166.30578945546006
647166,4.0,1.0,1.0,2.0,brooklyn,40.721436512148244,-73.93996654605449,NYC,Apartment,11211,2485774,2485774,191.35390927330383
647465,4.0,1.0,1.0,1.0,brooklyn,40.72026285245817,-73.9536170577137,NYC,Apartment,11211,14437299,14437299,191.35390927330383
647701,2.0,1.0,1.0,1.0,brooklyn,40.71933243668524,-73.95110701101588,NYC,Apartment,11211,4481295,4481295,166.30578945546006
647847,2.0,1.0,1.0,1.0,brooklyn,40.719466408532426,-73.95252153171924,NYC,Apartment,11211,289995,289995,166.30578945546006
648000,4.0,1.0,1.0,1.0,brooklyn,40.720040365612384,-73.9533966508489,NYC,Apartment,11211,16242309,16242309,191.35390927330383
648052,3.0,1.5,1.0,1.0,brooklyn,40.72002168698466,-73.9518598860177,NYC,Apartment,11211,10215758,10215758,197.6030550531015
648219,4.0,1.0,1.0,2.0,brooklyn,40.71959333420979,-73.95459086006082,NYC,Apartment,11211,15056226,15056226,191.35390927330383
648239,2.0,1.0,0.0,1.0,brooklyn,40.71973305498639,-73.95407103114894,NYC,Apartment,11211,16296071,16296071,148.7394427333089
648477,3.0,1.0,1.0,1.0,brooklyn,40.720704540586034,-73.95394237418573,NYC,Apartment,11211,4940859,4940859,180.52988950422684
648842,2.0,1.0,1.0,1.0,brooklyn,40.721143523389614,-73.95305708545645,NYC,Apartment,11211,4077744,4077744,166.30578945546006
649190,2.0,1.0,1.0,1.0,brooklyn,40.72034378078485,-73.95478383664928,NYC,Apartment,11211,10096707,10096707,166.30578945546006
649314,4.0,1.0,1.0,2.0,brooklyn,40.672930443244795,-73.98608861403437,NYC,Apartment,11211,15308451,15308451,191.35390927330383
649639,5.0,1.0,2.0,3.0,brooklyn,40.711137837065614,-73.95991268377577,NYC,Apartment,11211,584079,584079,223.83790206023167
649884,2.0,1.0,1.0,2.0,brooklyn,40.71239426543893,-73.9546470647294,NYC,Apartment,11211,1276303,1276303,166.30578945546006
650055,5.0,1.0,2.0,2.0,brooklyn,40.71462831705259,-73.93764614610954,NYC,Apartment,11211,14744062,14744062,223.83790206023167
650071,3.0,1.0,1.0,1.0,brooklyn,40.71626182325826,-73.95982872170099,NYC,Apartment,11211,64672,64672,180.52988950422684
650159,4.0,1.0,1.0,2.0,brooklyn,40.71586739542728,-73.96351039396922,NYC,Apartment,11211,2153435,2153435,191.35390927330383
650488,2.0,1.0,1.0,1.0,brooklyn,40.70937365612581,-73.95902553485197,NYC,Apartment,11211,17876921,17876921,166.30578945546006
650495,10.0,3.0,4.0,6.0,brooklyn,40.71290404949289,-73.94760833114358,NYC,House,11211,2072204,2072204,494.1252879130369
650541,2.0,1.0,1.0,1.0,brooklyn,40.70849758687894,-73.95453817850141,NYC,Apartment,11211,5835889,5835889,166.30578945546006
650882,2.0,1.0,1.0,1.0,brooklyn,40.71341456572322,-73.94543080825518,NYC,Apartment,11211,9216014,9216014,166.30578945546006
651216,2.0,1.0,1.0,1.0,brooklyn,40.71338120647624,-73.95758603532457,NYC,Apartment,11211,413282,413282,166.30578945546006
651456,4.0,1.0,1.0,2.0,brooklyn,40.71245515857196,-73.9414488354497,NYC,Apartment,11211,696464,696464,191.35390927330383
651571,2.0,1.0,1.0,1.0,brooklyn,40.71775914754321,-73.94537727186591,NYC,Apartment,11211,6198343,6198343,166.30578945546006
651812,4.0,1.0,2.0,2.0,brooklyn,40.71259115166989,-73.96037498617879,NYC,Apartment,11211,9574953,9574953,213.95308710511057
651948,6.0,1.0,2.0,2.0,brooklyn,40.707272987201684,-73.9689861041897,NYC,House,11211,1876810,1876810,248.30942158409587
652157,2.0,1.0,1.0,1.0,brooklyn,40.71878620086597,-73.95349770161262,NYC,Apartment,11211,13769064,13769064,166.30578945546006
652176,2.0,1.5,1.0,2.0,brooklyn,40.71517831639734,-73.95190897982278,NYC,Apartment,11211,1448735,1448735,182.0337460996859
652422,2.0,1.0,1.0,1.0,brooklyn,40.70771517183608,-73.95978291758551,NYC,Apartment,11211,13018248,13018248,166.30578945546006
652465,2.0,1.0,1.0,1.0,brooklyn,40.71363230673296,-73.96397962321771,NYC,Apartment,11211,36934,36934,166.30578945546006
652619,2.0,1.0,0.0,1.0,brooklyn,40.71121683906639,-73.96296586294686,NYC,Apartment,11211,1550558,1550558,148.7394427333089
652722,4.0,1.0,2.0,2.0,brooklyn,40.707069396726936,-73.95279512654966,NYC,Apartment,11211,13543171,13543171,213.95308710511057
653041,3.0,1.0,1.0,1.0,brooklyn,40.711878640233344,-73.94154851604941,NYC,Apartment,11211,12818124,12818124,180.52988950422684
653157,2.0,,1.0,1.0,brooklyn,40.718535084842756,-73.95934951937316,NYC,Apartment,11211,179925,179925,
653174,2.0,1.0,1.0,1.0,brooklyn,40.7121799985135,-73.96047796158328,NYC,Apartment,11211,16929407,16929407,166.30578945546006
653266,2.0,1.0,0.0,1.0,brooklyn,40.71665808858779,-73.94222171615311,NYC,Apartment,11211,1551164,1551164,148.7394427333089
653631,1.0,1.0,1.0,1.0,brooklyn,40.70831840809493,-73.96268370118956,NYC,Apartment,11211,15775732,15775732,144.5364545278322
653694,3.0,1.0,2.0,2.0,brooklyn,40.71041558470848,-73.95907905916727,NYC,Apartment,11211,17872922,17872922,201.85073469812028
653730,16.0,2.0,7.0,10.0,brooklyn,40.70858224218985,-73.95301425964071,NYC,Loft,11211,9943207,9943207,744.5093263435416
654028,4.0,1.0,1.0,1.0,brooklyn,40.71885469309734,-73.9543738293867,NYC,Apartment,11211,16300235,16300235,191.35390927330383
654080,2.0,1.0,1.0,1.0,brooklyn,40.716183233376796,-73.94188935814094,NYC,Apartment,11211,1818820,1818820,166.30578945546006
654430,4.0,1.0,2.0,2.0,brooklyn,40.712382631923,-73.94246422171422,NYC,Apartment,11211,8503830,8503830,213.95308710511057
654490,8.0,2.0,3.0,3.0,brooklyn,40.71634746480717,-73.94982170080473,NYC,House,11211,14205364,14205364,352.5751635073695
654612,7.0,1.0,3.0,3.0,brooklyn,40.712074612687225,-73.95916336758461,NYC,Apartment,11211,11584344,11584344,267.91182780581687
654969,4.0,1.0,2.0,2.0,brooklyn,40.714284593416494,-73.93809124788909,NYC,Apartment,11211,13616086,13616086,213.95308710511057
655141,3.0,1.0,1.0,1.0,brooklyn,40.71366115512055,-73.94119020281757,NYC,Apartment,11211,1360926,1360926,180.52988950422684
655464,4.0,1.0,2.0,2.0,brooklyn,40.7098895514579,-73.95346609436983,NYC,Apartment,11211,588677,588677,213.95308710511057
655798,2.0,1.0,1.0,2.0,brooklyn,40.710648097267736,-73.95422066725423,NYC,Apartment,11211,2279517,2279517,166.30578945546006
655887,4.0,1.0,1.0,2.0,brooklyn,40.7196977093358,-73.95522286079489,NYC,Apartment,11211,13814663,13814663,191.35390927330383
655937,1.0,1.0,1.0,1.0,brooklyn,40.7191630166022,-73.95695595217849,NYC,Apartment,11211,969463,969463,144.5364545278322
656286,2.0,1.0,1.0,1.0,brooklyn,40.71427069933323,-73.95067516160711,NYC,Apartment,11211,1233257,1233257,166.30578945546006
656404,4.0,1.0,1.0,2.0,brooklyn,40.72063062936912,-73.95952391020245,NYC,Apartment,11211,121687,121687,191.35390927330383
656440,6.0,1.0,2.0,3.0,brooklyn,40.716059603291015,-73.95527264251713,NYC,Apartment,11211,777297,777297,232.25245074536832
656523,3.0,2.0,1.0,2.0,brooklyn,40.717899589174216,-73.95184133609122,NYC,Apartment,11211,1082139,1082139,216.290872794252
656676,3.0,1.0,1.0,1.0,brooklyn,40.71222581535879,-73.94347379892882,NYC,Apartment,11211,583067,583067,180.52988950422684
656689,3.0,1.0,1.0,1.0,brooklyn,40.71372658270503,-73.94957524377729,NYC,Apartment,11211,857810,857810,180.52988950422684
657054,6.0,1.0,0.0,3.0,brooklyn,40.71123248208399,-73.95788757471459,NYC,Apartment,11211,1041512,1041512,185.7795339541408
657181,3.0,1.0,1.0,1.0,brooklyn,40.718936064699,-73.96403309242454,NYC,Apartment,11211,13685871,13685871,180.52988950422684
657564,4.0,1.0,1.0,2.0,brooklyn,40.71929928318646,-73.9549498043108,NYC,Apartment,11211,17608454,17608454,191.35390927330383
657572,2.0,1.0,1.0,1.0,brooklyn,40.70855116436176,-73.9530041026359,NYC,Apartment,11211,4456618,4456618,166.30578945546006
657687,6.0,2.0,2.0,3.0,new york,40.715329934165894,-73.96284286810933,NYC,Apartment,11211,5112311,5112311,278.25910389838015
657960,2.0,1.0,1.0,1.0,brooklyn,40.71701701714572,-73.95731274279571,NYC,Apartment,11211,16253237,16253237,166.30578945546006
658318,4.0,2.0,2.0,2.0,brooklyn,40.718753733607336,-73.95526721995056,NYC,Apartment,11211,5637044,5637044,256.33483781590365
658364,2.0,2.0,2.0,2.0,brooklyn,40.71319267490065,-73.95822368357075,NYC,Apartment,11211,13895156,13895156,222.78075075552462
658728,4.0,1.0,1.0,2.0,brooklyn,40.70995460436689,-73.95536466162491,NYC,Apartment,11211,699472,699472,191.35390927330383
659054,7.0,1.5,3.0,3.0,brooklyn,40.71716936971724,-73.95050447696694,NYC,Apartment,11211,18090698,18090698,293.2489229604853
659059,6.0,1.0,3.0,3.0,brooklyn,40.712467110172476,-73.96155465032963,NYC,Apartment,11211,17042235,17042235,259.68180641518626
659226,4.0,1.0,1.0,2.0,brooklyn,40.71342833889522,-73.95883953623047,NYC,Apartment,11211,6032314,6032314,191.35390927330383
659313,3.0,1.0,1.0,1.0,brooklyn,40.7168825632296,-73.94583519521406,NYC,Loft,11211,1958765,1958765,226.64471274829882
659660,4.0,1.0,2.0,2.0,brooklyn,40.707735464921406,-73.95348544581194,NYC,Apartment,11211,13897566,13897566,213.95308710511057
659665,3.0,2.0,1.0,1.0,brooklyn,40.711109035277204,-73.95250931781915,NYC,Apartment,11211,5771211,5771211,216.290872794252
659738,4.0,1.0,2.0,2.0,brooklyn,40.71403834460772,-73.95876986997816,NYC,Apartment,11211,1709089,1709089,213.95308710511057
660006,5.0,1.0,2.0,2.0,brooklyn,40.716564128628285,-73.94651437140013,NYC,Apartment,11211,4975611,4975611,223.83790206023167
660736,6.0,2.0,2.0,2.0,brooklyn,40.71735776919695,-73.94206251666222,NYC,Apartment,11211,5857,5857,278.25910389838015
660807,5.0,3.5,3.0,3.0,brooklyn,40.71525642930872,-73.95015652405712,NYC,Apartment,11211,5248975,5248975,393.2217547272616
660938,4.0,1.0,1.0,1.0,brooklyn,40.718323327089145,-73.94804728447902,NYC,Apartment,11211,923741,923741,191.35390927330383
660988,2.0,1.0,0.0,1.0,brooklyn,40.71587182356142,-73.95349851189272,NYC,Apartment,11211,5506083,5506083,148.7394427333089
660995,3.0,1.0,,2.0,brooklyn,40.708371986683886,-73.95351868854335,NYC,Apartment,11211,6848,6848,
661223,5.0,1.5,1.0,3.0,brooklyn,40.711220034288246,-73.94892813615616,NYC,Apartment,11211,3414885,3414885,219.1275317869358
661271,7.0,2.0,2.0,4.0,brooklyn,40.7183957539774,-73.95359097100845,NYC,House,11211,10101097,10101097,306.9252645365954
661525,5.0,1.0,2.0,3.0,brooklyn,40.710036616319535,-73.95994275641317,NYC,Apartment,11211,18221723,18221723,223.83790206023167
661550,4.0,1.0,1.0,1.0,brooklyn,40.71837253232632,-73.95515684582028,NYC,Apartment,11211,16559245,16559245,191.35390927330383
661606,2.0,1.0,0.0,1.0,brooklyn,40.71222009200881,-73.95827302090504,NYC,Apartment,11211,786843,786843,148.7394427333089
661670,2.0,1.0,1.0,1.0,new york,40.71242392485201,-73.962636369665,NYC,Apartment,11211,4589478,4589478,166.30578945546006
661729,4.0,2.0,2.0,2.0,brooklyn,40.71729186401539,-73.94927354346231,NYC,Apartment,11211,14426680,14426680,256.33483781590365
661777,4.0,1.0,2.0,2.0,brooklyn,40.711269736752854,-73.94185020314818,NYC,Apartment,11211,15867405,15867405,213.95308710511057
661791,4.0,1.0,,2.0,brooklyn,40.718417602249495,-73.95718343259445,NYC,Loft,11211,7801,7801,
662097,4.0,1.0,1.0,1.0,brooklyn,40.71450583651165,-73.93959116052638,NYC,Apartment,11211,16363498,16363498,191.35390927330383
662118,3.0,1.0,1.0,2.0,brooklyn,40.708526879615604,-73.953612180389,NYC,Apartment,11211,16053018,16053018,180.52988950422684
662421,4.0,1.0,0.0,2.0,brooklyn,40.71362965584176,-73.96019415895961,NYC,Apartment,11211,140133,140133,171.1418100557107
662719,4.0,1.0,2.0,2.0,brooklyn,40.712587466858004,-73.95571710172456,NYC,Apartment,11211,657161,657161,213.95308710511057
662830,2.0,1.0,0.0,1.0,brooklyn,40.71003689043128,-73.96130388817065,NYC,Apartment,11211,18490567,18490567,148.7394427333089
662837,5.0,1.0,2.0,2.0,brooklyn,40.71574816184014,-73.95279106691619,NYC,Apartment,11211,9707735,9707735,223.83790206023167
662846,4.0,1.0,2.0,2.0,brooklyn,40.7160563097987,-73.95525603110897,NYC,Loft,11211,532749,532749,268.605581611538
663151,4.0,2.0,2.0,2.0,brooklyn,40.71462066257928,-73.96150834468894,NYC,Apartment,11211,18489669,18489669,256.33483781590365
663251,5.0,1.0,2.0,2.0,brooklyn,40.70904633027352,-73.95103751291087,NYC,Apartment,11211,15774491,15774491,223.83790206023167
663261,2.0,1.0,1.0,1.0,brooklyn,40.71447266223414,-73.96233935475716,NYC,Apartment,11211,17448930,17448930,166.30578945546006
663613,3.0,1.0,1.0,2.0,brooklyn,40.71111235761901,-73.96299451922808,NYC,Apartment,11211,15082930,15082930,180.52988950422684
663675,3.0,1.0,1.0,1.0,brooklyn,40.71591432109325,-73.95550148166407,NYC,Apartment,11211,16000473,16000473,180.52988950422684
663730,4.0,2.0,2.0,2.0,brooklyn,40.71449176424606,-73.94856637452119,NYC,Apartment,11211,14429443,14429443,256.33483781590365
663812,2.0,1.0,0.0,1.0,brooklyn,40.717121600965655,-73.95110024045783,NYC,Apartment,11211,3029508,3029508,148.7394427333089
663830,3.0,1.0,2.0,2.0,brooklyn,40.7120972068056,-73.96101211389899,NYC,Apartment,11211,9461236,9461236,201.85073469812028
663990,6.0,2.0,3.0,4.0,brooklyn,40.713981525585396,-73.93681036373799,NYC,House,11211,2238028,2238028,332.6315911268404
664238,12.0,2.0,4.0,6.0,new york,40.712128431277684,-73.95658726340736,NYC,Apartment,11211,9453653,9453653,400.2596298609632
664449,2.0,1.0,0.0,1.0,brooklyn,40.717130779368034,-73.95669286055428,NYC,Apartment,11211,3943879,3943879,148.7394427333089
664667,2.0,1.0,1.0,1.0,brooklyn,40.712523484652436,-73.95810535617106,NYC,Apartment,11211,13380,13380,166.30578945546006
664861,3.0,1.0,2.0,1.0,brooklyn,40.71300339424953,-73.95756131685316,NYC,Apartment,11211,1586489,1586489,201.85073469812028
665147,2.0,1.0,1.0,2.0,brooklyn,40.71747006582795,-73.9545948917083,NYC,Apartment,11211,18104553,18104553,166.30578945546006
665173,3.0,1.0,1.0,1.0,brooklyn,40.719217028642156,-73.94259169045894,NYC,Apartment,11211,5783781,5783781,180.52988950422684
665518,4.0,1.0,1.0,2.0,brooklyn,40.71215377512785,-73.94263666313873,NYC,Condominium,11211,15744035,15744035,241.46082253399143
665802,3.0,1.5,1.0,1.0,brooklyn,40.714980541206295,-73.96104224661316,NYC,Apartment,11211,2636762,2636762,197.6030550531015
666055,4.0,2.0,2.0,2.0,brooklyn,40.719917957240646,-73.95536047700509,NYC,Apartment,11211,7222833,7222833,256.33483781590365
666067,4.0,1.0,2.0,2.0,brooklyn,40.71366411566775,-73.96210610801016,NYC,Apartment,11211,669249,669249,213.95308710511057
666298,4.0,1.0,2.0,2.0,brooklyn,40.717243057349314,-73.94492061652656,NYC,Apartment,11211,17841354,17841354,213.95308710511057
666555,5.0,1.0,2.0,3.0,brooklyn,40.71057690795997,-73.95294134119523,NYC,Apartment,11211,16396241,16396241,223.83790206023167
666903,2.0,1.0,0.0,1.0,brooklyn,40.714331280433136,-73.93909313163817,NYC,Apartment,11211,16922464,16922464,148.7394427333089
666974,2.0,1.0,1.0,1.0,brooklyn,40.713197535037935,-73.95992563452829,NYC,Apartment,11211,5520934,5520934,166.30578945546006
667315,4.0,1.0,2.0,2.0,brooklyn,40.71473916799553,-73.9566192913514,NYC,House,11211,3549798,3549798,228.74491586505317
667587,2.0,1.0,1.0,1.0,brooklyn,40.71157117804689,-73.96360364988685,NYC,Apartment,11211,666315,666315,166.30578945546006
667800,9.0,1.0,2.0,8.0,brooklyn,40.716107621214135,-73.95391448457913,NYC,Loft,11211,3737373,3737373,316.51808488826015
668121,2.0,1.0,1.0,1.0,brooklyn,40.70880818684364,-73.95930151344403,NYC,Apartment,11211,14377,14377,166.30578945546006
668124,2.0,1.0,,1.0,brooklyn,40.7114802091633,-73.94657956094017,NYC,Apartment,11211,16076,16076,
668246,3.0,1.0,1.0,1.0,brooklyn,40.71926129956828,-73.94205637575648,NYC,Apartment,11211,12333456,12333456,180.52988950422684
668378,3.0,2.0,2.0,2.0,brooklyn,40.717735108406494,-73.95465854623194,NYC,Apartment,11211,12464635,12464635,241.83514265650317
668383,2.0,1.0,1.0,1.0,brooklyn,40.71769719863652,-73.95293381747338,NYC,Apartment,11211,6042151,6042151,166.30578945546006
668693,6.0,1.0,3.0,3.0,brooklyn,40.71540918620707,-73.94144203599008,NYC,Loft,11211,148259,148259,326.015312935486
669328,5.0,1.0,0.0,5.0,brooklyn,40.71686288990043,-73.954793275805,NYC,Apartment,11211,13124485,13124485,179.04870752737037
669515,5.0,1.0,2.0,2.0,brooklyn,40.707230032439135,-73.95515247529012,NYC,Apartment,11211,6571039,6571039,223.83790206023167
669651,4.0,1.0,1.0,1.0,brooklyn,40.71072423892664,-73.95351955778658,NYC,Apartment,11211,12518098,12518098,191.35390927330383
669685,2.0,1.0,1.0,1.0,brooklyn,40.710528928324145,-73.96086568659337,NYC,House,11211,21218,21218,177.80348174257205
669930,2.0,1.0,1.0,1.0,brooklyn,40.71082733075138,-73.9640110546138,NYC,Apartment,11211,9152795,9152795,166.30578945546006
670060,6.0,1.0,2.0,3.0,brooklyn,40.716755555449936,-73.96393180611112,NYC,Apartment,11211,592744,592744,232.25245074536832
670075,3.0,1.0,1.0,1.0,brooklyn,40.71849064706032,-73.94627862702194,NYC,Apartment,11211,16190336,16190336,180.52988950422684
670159,4.0,1.0,2.0,2.0,brooklyn,40.70727220770583,-73.95458523588967,NYC,Apartment,11211,1905865,1905865,213.95308710511057
670400,2.0,1.0,1.0,1.0,brooklyn,40.71030739938917,-73.95830424699838,NYC,Apartment,11211,66451,66451,166.30578945546006
670759,2.0,2.0,1.0,1.0,brooklyn,40.71603072412365,-73.94784749013694,NYC,Apartment,11211,5839029,5839029,199.24913514787465
670897,3.0,1.0,1.0,1.0,brooklyn,40.70839680148304,-73.95420641899213,NYC,Apartment,11211,16963431,16963431,180.52988950422684
671237,4.0,1.0,1.0,1.0,brooklyn,40.71359351914125,-73.94480574763739,NYC,Apartment,11211,16714893,16714893,191.35390927330383
671249,5.0,2.0,2.0,3.0,brooklyn,40.71887053144317,-73.95427677572792,NYC,Apartment,11211,5309634,5309634,268.1777257716001
671262,1.0,1.0,0.0,2.0,brooklyn,40.71158077757117,-73.94653469591826,NYC,Apartment,11211,7804337,7804337,129.26953277760458
671581,4.0,1.0,2.0,2.0,brooklyn,40.70686781169261,-73.96807626854253,NYC,Apartment,11211,2168303,2168303,213.95308710511057
671946,2.0,1.0,0.0,1.0,brooklyn,40.71120006424342,-73.96077908811354,NYC,Apartment,11211,3513653,3513653,148.7394427333089
672056,2.0,1.0,2.0,1.0,brooklyn,40.717814625227106,-73.95421447644793,NYC,Apartment,11211,3868052,3868052,185.9467475348427
672160,5.0,1.5,1.0,2.0,brooklyn,40.71317201635311,-73.93690763312112,NYC,Apartment,11211,1906230,1906230,219.1275317869358
672196,4.0,1.0,2.0,3.0,brooklyn,40.71587059377811,-73.94788733157787,NYC,Apartment,11211,7933775,7933775,213.95308710511057
672371,2.0,1.0,1.0,1.0,brooklyn,40.716055173469584,-73.94694422764383,NYC,Apartment,11211,18155106,18155106,166.30578945546006
672405,4.0,2.0,2.0,2.0,brooklyn,40.71302596784759,-73.9557995132146,NYC,Apartment,11211,7411421,7411421,256.33483781590365
672737,2.0,1.0,1.0,1.0,brooklyn,40.71068792572606,-73.95174679566054,NYC,Apartment,11211,65615,65615,166.30578945546006
673070,2.0,1.0,0.0,1.0,brooklyn,40.717684958841545,-73.94105266486211,NYC,Apartment,11211,14747549,14747549,148.7394427333089
673332,2.0,1.0,1.0,1.0,brooklyn,40.70721140578618,-73.95340696241955,NYC,Apartment,11211,17237922,17237922,166.30578945546006
673344,3.0,1.0,1.0,1.0,brooklyn,40.708631650190576,-73.94640962616512,NYC,Apartment,11211,65660,65660,180.52988950422684
673356,4.0,1.0,1.0,2.0,brooklyn,40.711124458923614,-73.96337655422161,NYC,Loft,11211,666613,666613,240.23363621178393
673431,4.0,1.0,2.0,2.0,brooklyn,40.71145449420897,-73.95818000872684,NYC,Apartment,11211,18157917,18157917,213.95308710511057
673436,4.0,1.5,1.0,2.0,brooklyn,40.7107196333116,-73.96630189853228,NYC,Apartment,11211,2037605,2037605,209.45072958610288
673446,4.0,1.0,2.0,2.0,brooklyn,40.71786373968395,-73.95588448214781,NYC,Apartment,11211,9331413,9331413,213.95308710511057
673711,4.0,2.0,2.0,2.0,brooklyn,40.715916040135774,-73.94189894396776,NYC,House,11211,7592289,7592289,274.0567649798606
674046,2.0,1.0,2.0,2.0,brooklyn,40.715487085127016,-73.94712074493003,NYC,Apartment,11211,8063277,8063277,185.9467475348427
674253,2.0,1.0,2.0,1.0,brooklyn,40.71196755235294,-73.96061316191977,NYC,Apartment,11211,9808637,9808637,185.9467475348427
674269,4.0,1.0,2.0,2.0,brooklyn,40.707282132404494,-73.95223525165456,NYC,Apartment,11211,1382494,1382494,213.95308710511057
674526,2.0,1.0,0.0,1.0,brooklyn,40.710831083353575,-73.96312486410734,NYC,Apartment,11211,17531302,17531302,148.7394427333089
674538,2.0,1.0,0.0,1.0,brooklyn,40.710627932992615,-73.961042155219,NYC,Apartment,11211,16614517,16614517,148.7394427333089
674670,2.0,1.0,0.0,1.0,brooklyn,40.71442533995323,-73.95657589724847,NYC,Apartment,11211,18160781,18160781,148.7394427333089
675006,2.0,1.0,1.0,1.0,brooklyn,40.70972148328719,-73.95576364210478,NYC,Apartment,11211,3349699,3349699,166.30578945546006
